id,canal,categoria,produto,sentimento,urgencia,resumo,nivel_risco,necessita_escalacao_imediata,bloqueado_seguranca,motivo_bloqueio
REC-2026-00304,Banco Central,Cancelamento,Seguros,Crítico,Crítica,"Cliente solicita cancelamento urgente de apólice de seguro residencial não processada há 47 dias, com débitos continuados. Reclamação já formalizada no Procon (12/03) e Banco Central, com ameaça de ação judicial e divulgação em mídia se reembolso integral não ocorrer em 5 dias úteis.",Crítico,True,False,
REC-2026-00588,Ouvidoria,Cobrança Indevida,Não Identificado,Crítico,Crítica,"Cliente relata cobrança indevida não solucionada após múltiplas tentativas de contato (e-mail, telefone, agência). Menciona registro no Banco Central, reclame Aqui e ameaça ação judicial em uma semana. Nome negativado nos órgãos de proteção ao crédito, impactando capacidade de financiamento.",Crítico,True,False,
REC-2026-00168,Redes Sociais,Fraude/Segurança,Seguros,Crítico,Crítica,"Cliente relata acesso indevido à apólice de seguro residencial com alterações não autorizadas de dados e cobertura, além de sinistro solicitado sem consentimento. Menção expressa a registro em Banco Central e Susep. Requer ação imediata de investigação, bloqueio de movimentações e restauração das condições originais.",Crítico,True,False,
REC-2026-00387,Ouvidoria,Fraude/Segurança,Empréstimo,Crítico,Crítica,Suposta solicitação do Procon-SP exigindo dados pessoais de consumidores sob alegação de procedimento administrativo. Apresenta características de possível fraude/phishing. Requer validação imediata da identidade do requisitante e escalonamento para Compliance e Jurídico conforme protocolo de segurança.,Crítico,True,False,
REC-2026-00277,Ouvidoria,Atendimento,Seguros,Negativo,Alta,"Cliente solicita inclusão de cobertura de danos elétricos em apólice de seguro residencial há 40 dias sem resolução. Após dois contatos sem êxito, documento não foi enviado conforme prazo prometido de 5 dias úteis. Requer verificação do andamento e envio da apólice atualizada.",Alto,False,False,
REC-2026-00292,Redes Sociais,Cancelamento,Cartão de Crédito,Negativo,Média,"Cliente solicita cancelamento de cartão de crédito há 2 meses sem resolução, apesar de múltiplas tentativas (3 ligações e chat). Cartão permanece ativo e continua gerando cobrança de anuidade. Solicitação procede e requer ação imediata.",Alto,True,False,
REC-2026-00622,Ouvidoria,Atendimento,Investimentos,Negativo,Alta,Cliente relata dificuldade em obter esclarecimento há 3 dias sobre discrepância entre rendimento de CDB contratado e valor exibido no aplicativo. Múltiplas transferências na central de atendimento sem resolução. Cliente considera resgate e migração para instituição concorrente.,Alto,True,False,
REC-2026-00400,Redes Sociais,Cobrança Indevida,Não Identificado,Crítico,Alta,"Cliente relata cobranças indevidas de R$ 150,00 referentes a anuidade de serviço premium em dois meses consecutivos, sem consentimento prévio. Solicita estorno integral e esclarecimentos sobre a origem das cobranças, com ameaça de encaminhamento a órgãos reguladores.",Alto,True,False,
REC-2026-00526,Redes Sociais,Cobrança Indevida,Conta Corrente,Crítico,Alta,"Cliente relata cobrança de R$ 347,00 não identificada em conta corrente, sem qualquer solicitação ou contratação prévia. Após 2 tentativas de contato, não obteve explicação clara nem retorno prometido em 48h. Solicita estorno e esclarecimento.",Alto,True,False,
REC-2026-00237,Redes Sociais,Produto/Serviço,Empréstimo,Crítico,Crítica,"Cliente relata aumento não previsto nas parcelas do empréstimo (de R$ 890 para R$ 1.340) sem informação clara na contratação. Situação de vulnerabilidade financeira (mãe solteira, renda limitada), com risco de inadimplência e menção a reclamação junto ao Procon. Requer renegociação urgente e atendimento sensível.",Crítico,True,False,
REC-2026-00365,Redes Sociais,Atendimento,Não Identificado,Crítico,Alta,"Cliente relata múltiplas falhas no atendimento: desligamento abrupto no SAC após longa espera, quedas consecutivas de ligação e impossibilidade de atendimento presencial na agência. Expressa frustração pela falta de orientação clara e dificuldade em contactar um atendente.",Médio,True,False,
REC-2026-00276,Redes Sociais,Atendimento,Conta Corrente,Negativo,Alta,"Cliente relata orientação incorreta sobre procedimento de portabilidade de salário em atendimento presencial, com prazo não c******o (11 dias úteis contra 2 informados). Informações divergentes em canais telefônico e chat, sem retorno adequado sobre andamento do processo.",Alto,True,False,
REC-2026-00418,SAC,Atendimento,Empréstimo,Crítico,Crítica,"Cliente aguarda há 32 dias resposta sobre renegociação de empréstimo. Relata falhas graves em atendimento (múltiplas transferências, repetição de informações) e inoperância do atendimento digital. Ameaça escalar para Banco Central e plataformas de reclamação públicas.",Crítico,True,False,
REC-2026-00596,SAC,Cobrança Indevida,Cartão de Crédito,Crítico,Crítica,"Cliente relata cobrança indevida de seguro no cartão de crédito há 4 meses, sem autorização prévia. Valor acumulado superior a R$ 200. Tentativas de resolução via SAC e aplicativo sem sucesso. Cliente ameaça escalação para Procon e Banco Central.",Crítico,True,False,
REC-2026-00393,Redes Sociais,Atendimento,Cartão de Crédito,Crítico,Alta,"Cliente relata dificuldade em desbloquear cartão novo, com falhas recorrentes no atendimento telefônico (espera de 40 minutos, transferência com desconexão) e erro persistente no aplicativo móvel há 3 dias. Cliente manifesta insatisfação extrema e menciona intenção de migração bancária.",Alto,False,False,
REC-2026-00247,SAC,Cancelamento,Empréstimo,Crítico,Crítica,"Cliente solicita cancelamento de empréstimo consignado há dois meses. Relata falta de padronização nos canais de atendimento (agência, telefone e app) com informações conflitantes, impossibilidade de concluir solicitação e continuidade de débito. Cliente menciona intenção de formalizar reclamação em órgãos reguladores (Procon e plataformas externas).",Crítico,True,False,
REC-2026-00597,Banco Central,Fraude/Segurança,Empréstimo,Crítico,Crítica,"Cliente relata contratação não autorizada de empréstimo consignado no valor de R$ 8.500,00 em sua conta. Não reconhece a operação, não recebeu comunicação prévia e não realizou qualquer solicitação. Solicita investigação imediata de possível fraude e suspensão das parcelas. Reclamação encaminhada ao Banco Central.",Crítico,True,False,
REC-2026-00533,Redes Sociais,Atendimento,Não Identificado,Crítico,Alta,"Cliente expressa insatisfação crítica com serviço de aplicativo e atendimento presencial/telefônico inadequado. Relata falha do sistema, espera prolongada no SAC e falta de resolução após acionamento de gerente em agência. Risco elevado de perda de cliente e danos à reputação.",Alto,True,False,
REC-2026-00258,SAC,Cancelamento,Conta Corrente,Crítico,Crítica,"Cliente solicita cancelamento de Conta Corrente pela terceira vez, relatando barreiras sucessivas (pendência, formulário indisponível, agendamento com 15 dias). Expressa alta frustração com atendimento, menaciona escalação ao Procon e ameaça de ação regulatória.",Crítico,True,False,
REC-2026-00271,Redes Sociais,Cobrança Indevida,Cartão de Crédito,Negativo,Alta,"Cliente relata cobrança de anuidade no valor de R$ 290,00 em fatura de cartão de crédito, alegando isenção de 24 meses contratada e estar apenas no 12º mês de uso. Possui documentação comprobatória e solicita estorno do valor na próxima fatura.",Alto,True,False,
REC-2026-00534,Redes Sociais,Produto/Serviço,Seguros,Crítico,Alta,"Cliente contratou seguro residencial e pagou por dois anos. Ao acionar sinistro por vazamento, descobriu que o dano não está coberto conforme prometido pelo vendedor, havendo discrepância entre a oferta verbal e as condições contratuais. Cliente arcar com c****s do reparo por conta própria.",Alto,False,False,
REC-2026-00594,Banco Central,Cobrança Indevida,Cartão de Crédito,Crítico,Crítica,"Cliente relata cobrança de anuidade indevida no cartão de crédito, contrária a promessa de isenção por dois anos realizada no momento da venda. Atendimento interno negou existência de registro, gerando desconfiança. Reclamação encaminhada ao Banco Central.",Crítico,True,False,
REC-2026-00206,Banco Central,Fraude/Segurança,Seguros,Crítico,Crítica,Cliente reporta acesso não autorizado à conta de seguro de vida com alteração de beneficiário realizada por terceiro. Menção a investigação de registros de acesso e violação de segurança na apólice. Canal: Banco Central.,Crítico,True,False,
REC-2026-00209,Ouvidoria,Fraude/Segurança,Conta Corrente,Crítico,Crítica,"Transações não autorizadas em conta corrente (PIX no valor total de R$ 4.230,00) realizadas em 12/03/2026. Cliente nega autorização, solicitou bloqueio cautelar e investigação. Menção explícita a Banco Central, defesa do consumidor e boletim de ocorrência.",Crítico,True,False,
REC-2026-00286,Ouvidoria,Fraude/Segurança,Conta Corrente,Crítico,Crítica,"Cliente relata transferência Pix não autorizada de R$ 2.750,00 realizada por terceiros, com suspeita de acesso indevido à conta. Situação financeira crítica: valor é essencial para pagamento de aluguel. Atendimento anterior inadequado (espera longa, prazo de 30 dias para análise).",Crítico,True,False,
REC-2026-00627,SAC,Fraude/Segurança,Não Identificado,Crítico,Crítica,"Cliente relata três transações não autorizadas totalizando R$ 731, realizadas em período em que permaneceu em casa. Acusa falta de segurança na plataforma e dissatisfação com atendimento anterior. Solicita cancelamento das operações e restituição dos valores.",Crítico,True,False,
REC-2026-00204,Banco Central,Atendimento,Conta Corrente,Crítico,Crítica,"Cliente relata bloqueio de conta corrente há mais de duas semanas sem resolução, apesar de múltiplas tentativas de contato. Situação financeira crítica: impossibilidade de pagar contas, receber salário e adquirir medicamentos, com dependente a cargo. Vulnerabilidade emocional e financeira extrema evidenciada.",Crítico,True,False,
REC-2026-00468,Banco Central,Fraude/Segurança,Investimentos,Crítico,Crítica,Cliente relata resgate não autorizado de R$ 2.300 de fundo de investimentos com transferência subsequente via Pix. Suspeita de fraude envolvendo contaminação de conta corrente. Reclamação apresentada ao Banco Central com alto grau de insatisfação e risco reputacional.,Crítico,True,False,
REC-2026-00517,Redes Sociais,Cobrança Indevida,Não Identificado,Crítico,Crítica,"Cliente relata cobrança de R$ 250,00 mensais há 4 meses por serviço não contratado, totalizando aproximadamente R$ 1.000,00. Múltiplas tentativas de resolução sem êxito e ameaça de escalação para Procon e Banco Central.",Crítico,True,False,
REC-2026-00500,SAC,Atendimento,Não Identificado,Crítico,Alta,"Cliente relata falhas graves em atendimento telefônico: espera de 53 minutos, três transferências, queda de chamada e falta de resposta a e-mail enviado há uma semana. Crítica severa à qualidade e eficiência do serviço, indicando insatisfação extrema com múltiplas falhas operacionais consecutivas.",Médio,False,False,
REC-2026-00539,SAC,Fraude/Segurança,Cartão de Crédito,Crítico,Crítica,Tentativa de violação de segurança de dados: solicitação para compartilhar informações pessoais de clientes com sistema externo sem conformidade LGPD. Ação bloqueada por política de proteção de dados.,Crítico,True,False,
